,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
3434,Minor_Damage_And_Injuries,61.324200913241995,10,1,64.4940747493163,0.336668589974756,76.86,5,34274.994375982,2,0.0237990658424012,11919
3435,Minor_Damage_And_Injuries,38.4474885844749,17,5,66.4995442114859,0.28726361341507395,77.65,4,40973.9095182754,0,0.0751284641453142,12217
3436,Minor_Damage_And_Injuries,22.922374429223698,23,7,67.9580674567001,0.377418680129823,82.91,4,33735.8631764138,1,0.0619950696061957,3256
3437,Highly_Fatal_And_Damaging,50.3196347031963,13,0,43.072014585232495,0.7351539848539491,78.4,5,23381.5905153679,2,0.0160590028237088,39
3438,Significant_Damage_And_Fatalities,38.8584474885845,10,12,51.8231540565178,0.540058420483231,82.2,4,37882.5272097875,1,0.0693587686375482,11392
3439,Highly_Fatal_And_Damaging,55.433789954337904,12,1,55.5150410209663,0.49137468445726595,78.34,2,42084.5562508718,3,0.569552534009889,1720
3440,Highly_Fatal_And_Damaging,27.1232876712329,13,1,72.0145852324522,0.462525063108547,81.37,4,32075.999056769902,2,0.0593813308679131,6542
3441,Significant_Damage_And_Serious_Injuries,41.2785388127854,13,8,71.9690063810392,0.31358889289578,77.86,5,23733.486318278,0,0.0151268704731323,3235
3442,Significant_Damage_And_Serious_Injuries,17.8995433789954,20,8,67.0920692798541,0.46973746844572706,79.59,3,33107.0646128733,4,0.166305014653227,9376
3443,Highly_Fatal_And_Damaging,20.4566210045662,15,2,68.1403828623519,0.280411828344753,78.16,4,38472.6989638762,4,0.0701068078993242,8714
3444,Highly_Fatal_And_Damaging,46.4840182648402,14,19,40.3372835004558,0.63742589253516,76.77,2,42041.4474613388,2,0.5710304139516049,4923
3445,Significant_Damage_And_Serious_Injuries,40.365296803653,13,0,51.8231540565178,0.49462026685899696,78.22,4,32243.5526097867,3,0.0586688995339389,9909
3446,Minor_Damage_And_Injuries,39.2237442922374,17,7,74.9316317228806,0.36155138838802703,76.96,7,22231.9110606015,3,0.0018002622725560898,5938
3447,Significant_Damage_And_Fatalities,28.4018264840183,13,8,46.718322698268004,0.491014064190407,78.32,3,30281.730328791,2,0.15110353553781303,3652
3448,Highly_Fatal_And_Damaging,28.721461187214604,13,1,62.6709206927985,0.443772809231878,82.72,1,24605.471319082997,1,0.894409699247168,3524
3449,Minor_Damage_And_Injuries,54.0182648401826,12,7,75.25068368277121,0.288345474215651,77.03,5,43907.2002460851,2,0.0297081807839066,6447
3450,Significant_Damage_And_Serious_Injuries,59.8173515981735,7,14,51.00273473108479,0.7686916696718359,77.55,4,39152.9933728058,2,0.0714750024770554,2226
3451,Minor_Damage_And_Injuries,50.7305936073059,13,0,69.1431175934367,0.335947349441038,81.37,2,45878.87959122151,4,0.6285743195653721,5059
3452,Significant_Damage_And_Fatalities,28.9041095890411,13,0,45.67000911577029,0.491014064190407,77.69,1,37034.4056430355,3,1.35005026474898,8712
3453,Highly_Fatal_And_Damaging,38.4931506849315,17,13,52.415679124886104,0.461803822574828,79.39,1,21865.1119571099,2,0.7996976559849308,3237
3454,Minor_Damage_And_Injuries,52.9223744292237,9,6,51.50410209662721,0.488850342589253,79.33,6,12660.9802816625,1,0.00388928467489573,2296
3455,Significant_Damage_And_Serious_Injuries,54.5205479452055,9,5,61.485870556062004,0.33883231157591,77.17,6,26915.0922973571,2,0.00652784933163401,12331
3456,Significant_Damage_And_Serious_Injuries,16.6666666666667,20,20,67.6390154968095,0.449903353768481,77.3,3,30360.3969405546,3,0.15110353553781303,4071
3457,Highly_Fatal_And_Damaging,29.7260273972603,12,4,79.535095715588,0.267429498737829,77.0,6,31758.9281763219,3,0.00811696041887652,961
3458,Significant_Damage_And_Serious_Injuries,19.3607305936073,19,0,59.9817684594348,0.29447601875225393,79.07,3,26116.1340059494,2,0.129039751153255,641
3459,Highly_Fatal_And_Damaging,32.4200913242009,12,8,70.82953509571558,0.331980526505589,78.08,4,39140.6113678675,1,0.0717190222705393,7011
3460,Highly_Fatal_And_Damaging,41.0958904109589,16,8,55.1048313582498,0.30709772809231894,80.95,2,40987.109431310295,4,0.553503805823988,2434
3461,Significant_Damage_And_Serious_Injuries,38.0365296803653,14,4,72.151321786691,0.314310133429499,78.3,6,29519.010231283,2,0.00715823864903642,8945
3462,Highly_Fatal_And_Damaging,36.392694063926896,11,1,79.3527803099362,0.275723764875586,81.25,7,46445.709096156905,2,0.00396774697494711,8148
3463,Minor_Damage_And_Injuries,55.342465753424705,12,2,82.3154056517776,0.316113234763794,84.46,3,33268.4518194129,2,0.164695836955928,12392
3464,Significant_Damage_And_Serious_Injuries,62.7853881278539,6,5,80.08204193254329,0.413120086548864,78.44,2,23026.629664007203,2,0.31504198347464696,6704
3465,Minor_Damage_And_Injuries,55.433789954337904,8,0,48.5870556061987,0.404104579877389,82.08,4,40296.8160759999,2,0.0744920387271988,712
3466,Minor_Damage_And_Injuries,46.6666666666667,14,4,78.44120328167729,0.386434186801298,76.89,2,31290.8093282879,3,0.423848265485375,2808
3467,Significant_Damage_And_Serious_Injuries,32.557077625570805,15,1,64.7219690063811,0.438724125495853,77.63,4,30685.6982213411,2,0.0552675261246095,8079
3468,Significant_Damage_And_Serious_Injuries,47.2146118721461,11,1,78.07657247037379,0.39472845293905495,88.67,6,31869.3979705955,2,0.00787225123456485,6256
3469,Significant_Damage_And_Serious_Injuries,60.4566210045662,7,20,67.4567000911577,0.276084385142445,84.03,7,32555.643829496203,1,0.00313473818084455,4672
3470,Significant_Damage_And_Serious_Injuries,55.0684931506849,9,5,62.5341841385597,0.34315975477821803,82.32,7,42528.1341777868,2,0.00401669100153598,6009
3471,Highly_Fatal_And_Damaging,29.406392694063896,13,0,64.8131267092069,0.30637648755860103,76.04,4,43870.357040907,1,0.0801631199888322,2178
3472,Minor_Damage_And_Injuries,41.9178082191781,13,8,54.968094804010896,0.36263324918860396,81.17,3,32346.154299062997,2,0.15994082384583802,5304
3473,Highly_Fatal_And_Damaging,23.1050228310502,14,14,50.227894257064705,0.411316985214569,76.86,7,45290.8914732731,2,0.00391332884816276,4206
3474,Significant_Damage_And_Fatalities,58.767123287671204,14,6,69.4165907019143,0.29231229715109996,77.89,7,27295.816524348,2,0.00212425758602582,2247
3475,Significant_Damage_And_Fatalities,29.2694063926941,13,5,49.6809480401094,0.368403173458348,81.23,2,37572.3349371428,2,0.5086179913455711,12207
3476,Minor_Damage_And_Injuries,36.2100456621005,17,2,66.1804922515953,0.50796321673278,81.42,2,48525.8603425376,2,0.653318296764309,1859
3477,Minor_Damage_And_Injuries,20.410958904109602,19,3,38.9243391066545,0.556646952758745,88.01,7,33289.1776385925,2,0.00334276282740212,4838
3478,Significant_Damage_And_Serious_Injuries,70.0,11,3,53.7374658158614,0.496423368193292,83.27,7,26661.013402902598,3,0.00230284346998378,4368
3479,Significant_Damage_And_Serious_Injuries,76.1187214611872,9,6,46.6271649954421,0.453509556437072,87.08,7,46713.1308762299,3,0.004257460993032329,3213
3480,Highly_Fatal_And_Damaging,24.8401826484018,14,22,74.3391066545123,0.300606563288856,80.55,7,28855.418666474303,1,0.0026681802404638104,5791
3481,Minor_Damage_And_Injuries,33.698630136986296,15,13,48.5870556061987,0.40771078254597903,81.18,3,29784.7464710627,2,0.147509964610866,11548
3482,Significant_Damage_And_Fatalities,70.3196347031963,11,11,64.8131267092069,0.32116191849982,81.49,7,33111.5733657375,1,0.00307677052811736,12129
3483,Minor_Damage_And_Injuries,43.2420091324201,15,0,64.4940747493163,0.265265777136675,85.88,2,17006.4611648321,1,0.225648056800934,2172
3484,Highly_Fatal_And_Damaging,20.958904109589,15,9,88.24065633546041,0.226679408582762,79.32,3,46043.985810050595,1,0.22782938917797302,9679
3485,Significant_Damage_And_Serious_Injuries,62.7853881278539,6,4,80.08204193254329,0.305294626758024,78.47,5,36295.1033532213,2,0.0251101485805745,124
3486,Highly_Fatal_And_Damaging,30.0,22,2,53.2360984503191,0.385352326000721,76.64,2,42152.5021440486,2,0.5710304139516049,12182
3487,Significant_Damage_And_Fatalities,46.6666666666667,18,0,52.7803099361896,0.46757374684457303,78.09,4,48814.08678091231,2,0.0895323319881988,11744
3488,Significant_Damage_And_Fatalities,20.365296803653,15,1,56.7456700091158,0.710992426974395,79.66,4,36223.3118951033,4,0.0662403467628042,5556
3489,Highly_Fatal_And_Damaging,45.15981735159821,8,1,74.52142206016408,0.339192931842769,79.08,4,34971.7377869548,3,0.0637233304662383,2820
3490,Highly_Fatal_And_Damaging,70.0,8,1,55.6973564266181,0.546910205553552,83.42,2,20482.4787022466,3,0.27577871914119106,11984
3491,Significant_Damage_And_Serious_Injuries,38.8127853881278,13,8,70.4193254329991,0.205402812838081,80.67,4,38426.2043855865,1,0.0702223823810804,666
3492,Minor_Damage_And_Injuries,60.1826484018265,7,28,38.149498632634504,0.759315542733501,86.52,2,24285.8919300678,3,0.325277767406605,5106
3493,Minor_Damage_And_Injuries,52.739726027397204,13,0,68.1403828623519,0.276084385142445,82.14,7,56326.3502441608,2,0.0043835591564751,9876
3494,Significant_Damage_And_Serious_Injuries,45.7077625570776,11,9,68.5050136736554,0.41744752975117205,76.13,1,27179.8728762575,2,0.998432424921525,11891
3495,Minor_Damage_And_Injuries,55.5707762557078,12,14,63.947128532361,0.448100252434187,79.3,5,38068.070405300095,1,0.025793731905657,4674
3496,Significant_Damage_And_Fatalities,24.8858447488584,14,17,53.1905195989061,0.479474215650919,76.58,7,36010.8964759583,2,0.0031758860473211,4264
3497,Highly_Fatal_And_Damaging,15.068493150684901,17,10,61.2579762989973,0.24290732059141698,79.17,7,32516.6697365042,2,0.00303519281585387,12288
3498,Minor_Damage_And_Injuries,64.1552511415525,9,9,86.2351868732908,0.35109340064911604,83.19,7,42910.638015723904,1,0.00387399716209289,12245
3499,Highly_Fatal_And_Damaging,18.7214611872146,16,7,70.510483135825,0.27969058781103495,79.49,7,51368.4599354622,4,0.0044289702451501,3295
3500,Highly_Fatal_And_Damaging,4.7945205479452095,20,13,64.7219690063811,0.41961125135232596,83.01,7,33327.068892036405,1,0.00314344715318344,8869
3501,Significant_Damage_And_Serious_Injuries,45.296803652967995,11,2,58.6144029170465,0.256610890732059,78.43,3,11360.597917622701,2,0.0540905537896018,6007
3502,Minor_Damage_And_Injuries,45.5251141552511,11,35,55.788514129443904,0.438002884962135,81.89,6,21422.786802028,4,0.00520288981336876,2089
3503,Highly_Fatal_And_Damaging,37.9452054794521,10,1,80.6289881494986,0.233531193653083,79.71,4,38579.0666059346,2,0.0707649496204491,3681
3504,Significant_Damage_And_Serious_Injuries,23.6529680365297,18,7,80.4466727438469,0.31358889289578,79.98,6,55177.525841171504,1,0.0149350181100928,5996
3505,Highly_Fatal_And_Damaging,16.1643835616438,17,12,84.2752962625342,0.306737107825459,81.29,4,46609.6705605493,1,0.0845834601765373,7144
3506,Minor_Damage_And_Injuries,45.9360730593607,15,0,58.158614402917,0.41420194734944105,77.35,4,48525.1107104034,1,0.0878167347391541,2234
3507,Highly_Fatal_And_Damaging,55.662100456621,12,4,51.549680948040105,0.38030364226469504,80.13,7,28392.914803608197,3,0.00288440827898333,4075
3508,Significant_Damage_And_Fatalities,71.2785388127854,11,17,62.7620783956244,0.47190119004688,76.09,6,38068.070405300095,1,0.00994702906462167,7742
3509,Significant_Damage_And_Serious_Injuries,45.7534246575342,11,24,72.2880583409298,0.316473855030653,81.9,6,31828.8037465756,2,0.007984976908716841,12450
3510,Significant_Damage_And_Serious_Injuries,15.753424657534199,19,23,59.3892433910666,0.300606563288856,79.05,6,31549.4473445581,1,0.007783435263071359,5450
3511,Significant_Damage_And_Serious_Injuries,33.3333333333333,15,2,63.90154968094811,0.502553912729895,79.46,2,27448.2763828229,1,0.374260049523089,4526
3512,Highly_Fatal_And_Damaging,18.1278538812785,16,5,62.8988149498633,0.49137468445726595,77.42,4,52319.1662876134,2,0.0934916459227156,11445
3513,Significant_Damage_And_Serious_Injuries,33.2420091324201,15,2,63.90154968094811,0.377418680129823,79.39,6,32275.9088048593,1,0.00799498513404794,11635
3514,Significant_Damage_And_Serious_Injuries,41.1415525114155,12,3,89.9726526891523,0.300606563288856,83.38,3,39455.0809877443,4,0.19784172757466897,3572
3515,Minor_Damage_And_Injuries,47.0319634703196,14,31,79.03372835004559,0.44882149296790397,83.75,2,25265.936551665,1,0.339886381510903,10745
3516,Highly_Fatal_And_Damaging,30.3196347031963,13,10,70.6927985414767,0.302409664623152,77.38,4,48080.1177543947,2,0.0884973764056748,10874
3517,Significant_Damage_And_Fatalities,55.433789954337904,16,33,60.75660893345489,0.448460872701046,80.29,7,14736.032975157901,3,0.00112346443655095,5196
3518,Minor_Damage_And_Injuries,20.958904109589,19,30,29.443938012762104,0.7715766318067071,81.82,5,41252.482521394304,3,0.0275787066326595,1844
3519,Highly_Fatal_And_Damaging,23.7899543378995,14,13,65.9981768459435,0.236776776054814,84.51,3,29492.566397426002,3,0.1464108501454,6687
3520,Significant_Damage_And_Fatalities,27.579908675799103,13,2,32.4521422060164,0.584775333573747,79.22,7,37852.9381954139,1,0.0036173616998907295,12130
3521,Significant_Damage_And_Fatalities,19.4063926940639,15,10,57.0191431175934,0.37345185719437396,80.13,2,55535.5164400847,1,0.7414782931591322,3296
3522,Minor_Damage_And_Injuries,76.62100456620999,6,0,63.90154968094811,0.29736098088712604,76.28,7,33080.0431427359,4,0.00302333820384763,5237
3523,Significant_Damage_And_Serious_Injuries,34.429223744292194,15,1,62.351868732907896,0.382467363865849,81.09,5,35559.4849713687,3,0.0245030952312339,5338
3524,Significant_Damage_And_Serious_Injuries,33.2420091324201,15,2,63.90154968094811,0.417808150018031,79.8,3,41851.1444604899,3,0.20670322897955604,5153
3525,Minor_Damage_And_Injuries,39.3607305936073,17,4,67.4111212397448,0.37489433826181,80.96,2,38934.8959159034,2,0.529397252616345,7555
3526,Highly_Fatal_And_Damaging,27.1232876712329,13,2,74.7948951686418,0.45134583483591795,77.57,4,27009.595368617098,1,0.0488280924393362,10378
3527,Minor_Damage_And_Injuries,64.5662100456621,9,11,72.24247948951691,0.368403173458348,82.11,7,28566.6330064354,1,0.00271660416896328,10498
3528,Minor_Damage_And_Injuries,32.648401826484,15,0,56.19872379216039,0.34568409664623106,81.05,4,34458.296716550496,4,0.0631021341380053,8500
3529,Highly_Fatal_And_Damaging,16.3013698630137,16,17,59.161349134001796,0.298803461954562,79.66,3,26116.1340059494,3,0.129039751153255,10888
3530,Minor_Damage_And_Injuries,52.511415525114096,9,14,54.7402005469462,0.43619978362784007,77.08,3,20375.8154327724,1,0.101597940187577,8227
3531,Significant_Damage_And_Serious_Injuries,62.511415525114096,6,5,73.0173199635369,0.34171727371078203,82.19,3,42230.9202409014,0,0.20952488990761897,10056
3532,Significant_Damage_And_Serious_Injuries,55.342465753424705,8,10,66.2716499544212,0.346405337179949,80.23,6,37378.440261456,0,0.0092353588658826,235
3533,Highly_Fatal_And_Damaging,4.65753424657534,20,0,60.027347310847794,0.28149368914533,87.11,4,26492.389254308502,2,0.0482410618460628,11262
3534,Minor_Damage_And_Injuries,52.511415525114096,13,7,85.0957155879672,0.26021709340064897,77.22,2,40311.896520282,2,0.545562193337738,10961
3535,Significant_Damage_And_Serious_Injuries,31.0958904109589,16,1,86.9644484958979,0.240382978723404,76.8,3,29575.3516590254,3,0.147077299443035,90
3536,Minor_Damage_And_Injuries,54.5205479452055,9,4,53.6463081130356,0.23425243418680103,83.6,6,31187.3406270671,0,0.007972713793777321,1778
3537,Significant_Damage_And_Fatalities,56.1187214611872,15,4,61.6226071103008,0.656538766678687,79.09,3,14274.0590139556,2,0.0751392310460593,7788
3538,Significant_Damage_And_Fatalities,37.5799086757991,11,2,48.222424794895204,0.695485755499459,83.44,1,36463.5453790652,1,1.32920921097437,5689
3539,Minor_Damage_And_Injuries,43.9269406392694,15,0,86.78213309024609,0.28654237288135603,77.3,6,33027.7395917952,1,0.007698561249103279,10761
3540,Highly_Fatal_And_Damaging,24.7945205479452,14,1,63.9927073837739,0.26274143526866195,84.15,4,35260.135365189904,1,0.0645364140643536,2146
3541,Significant_Damage_And_Serious_Injuries,18.7214611872146,19,12,60.027347310847794,0.40771078254597903,77.44,2,38033.854208112,3,0.5158514319144729,4328
3542,Minor_Damage_And_Injuries,32.557077625570805,15,1,48.6326344576117,0.40771078254597903,80.59,1,17712.9698025224,2,0.6516237432438571,1761
3543,Significant_Damage_And_Fatalities,75.2054794520548,9,4,78.669097538742,0.24579228272628895,79.88,1,26150.179721422202,1,0.957561433696264,11868
3544,Highly_Fatal_And_Damaging,24.748858447488605,14,10,70.9206927985415,0.347126577713667,79.17,7,16360.9637668824,3,0.00145523988109246,8752
3545,Highly_Fatal_And_Damaging,28.8584474885845,13,12,62.2607110300821,0.375615578795528,80.53,3,33101.085724826,2,0.165002363929807,8984
3546,Highly_Fatal_And_Damaging,26.3470319634703,14,2,68.7784867821331,0.41348070681572296,82.07,1,22087.486013663598,3,0.8125532011588609,2128
3547,Significant_Damage_And_Serious_Injuries,42.8767123287671,12,3,76.9826800364631,0.336668589974756,80.43,3,30105.4742768141,3,0.149511410661996,8425
3548,Highly_Fatal_And_Damaging,13.789954337899498,17,5,67.7757520510483,0.2061240533718,77.29,4,29368.5496527533,2,0.0537163727417456,4939
3549,Significant_Damage_And_Fatalities,72.1461187214612,10,2,64.4029170464904,0.32080129823296005,88.62,4,38007.5339374526,3,0.0692261856242846,5147
3550,Significant_Damage_And_Fatalities,14.4748858447489,17,1,50.6381039197812,0.47911359538406,78.13,4,35901.480370180696,5,0.0660394623674445,10128
3551,Significant_Damage_And_Serious_Injuries,52.4200913242009,6,4,60.6198723792161,0.5483526866209879,77.55,6,22574.0033588352,3,0.00566656035545686,7592
3552,Highly_Fatal_And_Damaging,11.598173515981697,18,3,89.6080218778487,0.219827623512441,77.63,1,36409.5677758811,1,1.3231242855511298,8196
3553,Significant_Damage_And_Serious_Injuries,53.74429223744289,9,17,88.4685505925251,0.304573386224305,81.1,6,24101.1426632183,4,0.0063751423047172205,11831
3554,Minor_Damage_And_Injuries,43.3333333333333,15,2,58.38650865998179,0.42465993508835204,76.78,2,31569.345624792,0,0.42760965194734,4221
3555,Minor_Damage_And_Injuries,63.3333333333333,9,5,62.1239744758432,0.38210674359899,77.17,2,28985.2581153397,3,0.39207035760883296,3538
3556,Highly_Fatal_And_Damaging,34.3835616438356,11,7,57.520510483135794,0.328734944103858,78.46,4,36519.0777277767,2,0.0659869669203887,4632
3557,Significant_Damage_And_Serious_Injuries,24.1552511415525,18,5,59.6171376481313,0.47190119004688,79.09,1,37225.9862790392,0,1.37940962208732,8625
3558,Significant_Damage_And_Serious_Injuries,46.1187214611872,11,15,63.90154968094811,0.24579228272628895,78.54,3,32094.804180156403,3,0.159696995800694,2249
3559,Significant_Damage_And_Serious_Injuries,37.077625570776206,14,6,66.6362807657247,0.24651352326000697,81.34,6,36191.032215045496,2,0.00855903849696709,5287
3560,Highly_Fatal_And_Damaging,19.2237442922374,16,0,74.24794895168641,0.428626758023801,82.12,4,24820.167369746297,1,0.0452453456509353,2631
3561,Significant_Damage_And_Serious_Injuries,57.1232876712329,8,19,73.0173199635369,0.34171727371078203,79.26,6,44143.735304861795,0,0.0105252032379729,8465
3562,Significant_Damage_And_Serious_Injuries,87.48858447488578,5,1,49.6353691886965,0.5436646231518211,82.64,7,37386.7912712908,3,0.0036288382038850205,2521
3563,Minor_Damage_And_Injuries,50.5936073059361,13,13,65.2689152233364,0.438002884962135,82.15,2,31967.8246223586,2,0.43131917970805295,1823
3564,Significant_Damage_And_Serious_Injuries,32.0547945205479,15,3,62.07839562443029,0.368763793725207,81.0,6,33651.5805229688,2,0.00914632811267066,12421
3565,Highly_Fatal_And_Damaging,27.7168949771689,13,13,77.4384685505925,0.4145625676163,88.74,4,34859.8063971959,0,0.0640529720617364,2571
3566,Minor_Damage_And_Injuries,44.337899543379,15,19,69.4621695533273,0.440887847097007,76.98,2,40116.9830129984,2,0.542094435555297,7020
3567,Significant_Damage_And_Serious_Injuries,36.6666666666667,14,22,71.2397447584321,0.38571294626758,81.85,1,39396.116621502,3,1.43817383028133,4668
3568,Significant_Damage_And_Serious_Injuries,38.310502283105,13,2,58.7055606198724,0.312507032095204,81.92,3,13949.2541692102,1,0.0653943422597568,12261
3569,Significant_Damage_And_Serious_Injuries,29.0867579908676,16,3,64.94986326344579,0.43908474576271206,81.76,6,34255.7043624546,1,0.00832357668308559,9416
3570,Highly_Fatal_And_Damaging,33.7442922374429,12,14,61.485870556062004,0.46937684817886705,78.42,1,33302.6143992798,3,1.2251347174755098,10579
3571,Highly_Fatal_And_Damaging,25.616438356164398,14,15,68.5050136736554,0.38823728813559294,80.23,4,38271.1876810546,0,0.0707077552095908,11084
3572,Highly_Fatal_And_Damaging,40.821917808219204,16,4,55.87967183226979,0.28690299314821505,81.62,4,40894.8662671731,2,0.0755380401037781,575
3573,Minor_Damage_And_Injuries,38.6301369863014,13,1,47.2196900638104,0.416005048683736,80.13,2,41045.6940016465,2,0.5542278320310611,2855
3574,Significant_Damage_And_Serious_Injuries,44.9315068493151,11,6,72.5615314494075,0.42213559322033894,79.93,3,32803.751703339396,1,0.162966110820739,2947
3575,Minor_Damage_And_Injuries,50.50228310502279,13,13,71.05742935278029,0.29700036062026697,86.43,5,24211.3595104184,3,0.017715210491538,9278
3576,Significant_Damage_And_Serious_Injuries,38.584474885844706,13,11,62.07839562443029,0.43944536602957107,81.43,6,42190.154354331,3,0.00929279544814513,9402
3577,Highly_Fatal_And_Damaging,29.2694063926941,13,4,74.3391066545123,0.215500180310133,86.57,4,28432.1696978827,1,0.0522542716629988,1277
3578,Minor_Damage_And_Injuries,43.3333333333333,15,15,60.5287146763902,0.516978723404255,81.71,5,38518.2859294847,4,0.0259554503953166,3339
3579,Significant_Damage_And_Fatalities,30.1369863013699,12,2,32.4521422060164,0.584054093040028,79.22,7,49288.6355066503,1,0.00469611599491054,11736
3580,Minor_Damage_And_Injuries,60.136986301369895,10,6,58.6144029170465,0.37092751532636103,75.7,2,28904.6970099578,1,0.39231983502980605,9233
3581,Highly_Fatal_And_Damaging,42.8310502283105,9,1,59.799453053783104,0.366960692390912,87.08,4,31228.509317742402,3,0.0568993839144786,7560
3582,Significant_Damage_And_Serious_Injuries,45.5707762557078,11,1,62.7164995442115,0.425020555355211,79.32,6,27915.092001309502,1,0.00668708180660719,1053
3583,Highly_Fatal_And_Damaging,36.986301369863,11,9,62.2607110300821,0.4372816444284171,82.72,2,29839.6300435405,2,0.401586606844553,1396
3584,Highly_Fatal_And_Damaging,42.328767123287705,9,3,81.7228805834093,0.29555787955283,79.51,4,20238.6378843825,2,0.037029030621957004,2714
3585,Minor_Damage_And_Injuries,61.461187214611904,10,1,87.693710118505,0.17366822935449,80.55,2,36962.1315429362,2,0.49978537476430296,2759
3586,Significant_Damage_And_Fatalities,67.1232876712329,12,3,60.2552415679125,0.30637648755860103,78.97,7,28153.6835624095,2,0.0029187717985160603,6495
3587,Significant_Damage_And_Serious_Injuries,45.296803652967995,11,2,58.6144029170465,0.46829498737829,79.29,7,29646.1499330135,1,0.00280722767312088,10226
3588,Highly_Fatal_And_Damaging,33.7899543378995,11,0,89.6080218778487,0.27031446087270106,79.83,1,28568.162518976602,1,1.04840753620722,6457
3589,Highly_Fatal_And_Damaging,28.7671232876712,13,2,67.0920692798541,0.306015867291742,81.26,5,15436.0409904283,2,0.0108072656643546,6117
3590,Significant_Damage_And_Serious_Injuries,35.7077625570776,14,5,65.8614402917047,0.24759538406058398,82.01,6,26880.342186243302,2,0.00677907589075401,5572
3591,Minor_Damage_And_Injuries,43.01369863013699,16,9,67.6845943482224,0.344602235845654,82.46,2,43094.6610782697,3,0.58586663876643,5880
3592,Minor_Damage_And_Injuries,51.2785388127854,13,13,62.2151321786691,0.34352037504507804,82.56,2,46608.2720139824,2,0.637297326574672,10177
3593,Minor_Damage_And_Injuries,69.36073059360729,8,4,75.38742023701,0.354699603317706,76.28,2,31396.950082081497,2,0.427712027840683,10127
3594,Highly_Fatal_And_Damaging,17.9908675799087,16,7,62.07839562443029,0.494980887125856,81.18,4,19618.548566256002,3,0.0356172029643824,4734
3595,Significant_Damage_And_Serious_Injuries,45.7534246575342,11,29,72.0145852324522,0.31863757663180603,79.25,6,44036.814661343094,2,0.0111252879892656,621
3596,Significant_Damage_And_Fatalities,39.726027397260296,10,6,50.1823154056518,0.48380165885322796,77.95,4,35110.9406963034,3,0.0645538417877223,10701
3597,Significant_Damage_And_Fatalities,34.337899543379,11,0,55.2871467639016,0.47154056978002207,84.42,4,20793.4139066819,4,0.0375914964961934,2143
3598,Highly_Fatal_And_Damaging,38.0821917808219,10,4,74.1567912488605,0.40013775694194004,78.65,4,27093.0972739741,2,0.0503793565096615,12021
3599,Highly_Fatal_And_Damaging,26.9406392694064,13,5,86.78213309024609,0.317916336098088,78.49,1,23796.4711374361,3,0.8658741951428309,1926
3600,Minor_Damage_And_Injuries,57.671232876712295,11,11,83.9106654512306,0.29447601875225393,81.35,7,39378.283889151804,2,0.00349390200818882,8281
3601,Significant_Damage_And_Serious_Injuries,35.4794520547945,14,0,79.17046490428442,0.275723764875586,87.62,7,36269.6801583076,1,0.00329233679584091,1539
3602,Highly_Fatal_And_Damaging,27.077625570776302,13,1,55.6061987237922,0.506520735665344,78.29,1,28411.223198046002,1,1.03274750346758,4989
3603,Minor_Damage_And_Injuries,70.5022831050228,7,3,84.0018231540565,0.18809304002885,80.24,2,23758.0297826798,4,0.32153784227771903,4860
3604,Significant_Damage_And_Serious_Injuries,41.1415525114155,12,0,65.95259799453049,0.42393869455463395,86.74,6,24421.6576824513,1,0.0064098498207914,2251
3605,Significant_Damage_And_Fatalities,63.8356164383562,13,0,70.6472196900638,0.453509556437072,79.05,1,42821.5144490704,3,1.56365104590688,2265
3606,Highly_Fatal_And_Damaging,32.100456621004604,12,14,85.5970829535096,0.255529029931482,79.45,4,37558.9268302818,1,0.0684797739185114,9685
3607,Minor_Damage_And_Injuries,49.726027397260296,10,1,53.919781221513205,0.43223296069239103,75.98,6,32942.2109489692,3,0.00784573077331035,5793
3608,Highly_Fatal_And_Damaging,58.1278538812785,11,5,49.4986326344576,0.4567551388388029,81.63,2,38406.931881458,2,0.519476795282433,9826
3609,Minor_Damage_And_Injuries,52.739726027397204,9,14,54.7402005469462,0.474786152181753,77.08,3,29542.2935498954,1,0.147082418871215,11901
3610,Significant_Damage_And_Serious_Injuries,57.4885844748858,8,19,64.9954421148587,0.334865488640461,79.26,7,30933.8277395381,2,0.00260608261095233,9056
3611,Significant_Damage_And_Fatalities,72.00913242009129,10,3,84.8678213309025,0.298442841687703,78.64,2,42961.728774049,1,0.581725542959453,7311
3612,Minor_Damage_And_Injuries,39.634703196347,17,4,69.4165907019143,0.29447601875225393,78.74,2,34207.9443786107,3,0.46117465015293396,12425
3613,Significant_Damage_And_Serious_Injuries,32.8767123287671,15,8,65.587967183227,0.362272628921745,77.35,6,45290.8914732731,0,0.0119400602625915,8279
3614,Significant_Damage_And_Serious_Injuries,32.100456621004604,15,4,74.567000911577,0.275723764875586,75.71,6,33861.5536967773,3,0.00874011372860149,4183
3615,Significant_Damage_And_Fatalities,40.7305936073059,9,6,53.783044667274396,0.476589253516048,76.99,4,29538.27364245,2,0.0528451340525014,3144
3616,Highly_Fatal_And_Damaging,23.9269406392694,14,6,71.05742935278029,0.276084385142445,78.52,1,15487.6701714345,1,0.569124611333397,7292
3617,Significant_Damage_And_Serious_Injuries,34.3835616438356,15,2,68.3226982680037,0.258774612333213,76.93,1,28202.759653544,1,1.04371906696974,8669
